no_correlativo,year,dia,mes,departamento,origen,destino,hora_ingreso,hora_egreso,no_vuelo,operador,tipo_operacion,fecha,borrar,tipo_aeronave,puerta,matricula
3171,2022,14,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3172,2022,21,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3173,2022,28,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3174,2022,15,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3175,2022,22,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3176,2022,29,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3177,2022,16,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3178,2022,23,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3179,2022,30,3,IT,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3180,2022,17,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3181,2022,24,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3182,2022,31,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3183,2022,18,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3184,2022,25,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3185,2022,19,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3186,2022,26,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3187,2022,13,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3188,2022,20,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3189,2022,27,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3190,2022,14,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3191,2022,21,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3192,2022,28,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3193,2022,15,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3194,2022,22,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3195,2022,29,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3196,2022,16,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3197,2022,23,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3198,2022,30,3,MANTO,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3199,2022,17,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3200,2022,24,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,8,3HC
3201,2022,31,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3202,2022,18,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,3LT
3203,2022,25,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3204,2022,19,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3205,2022,26,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3206,2022,13,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3207,2022,20,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,3KJ
3208,2022,27,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3209,2022,14,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3210,2022,21,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3211,2022,28,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,3GE
3212,2022,15,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3213,2022,22,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3214,2022,29,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3215,2022,16,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,10,
3216,2022,23,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3217,2022,30,3,PXS,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3218,2022,17,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3219,2022,24,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3220,2022,31,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3221,2022,18,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3222,2022,25,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3223,2022,19,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3224,2022,26,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3225,2022,13,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3226,2022,20,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3227,2022,27,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3228,2022,14,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3229,2022,21,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3230,2022,28,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3231,2022,15,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3232,2022,22,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3233,2022,29,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3234,2022,16,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3235,2022,23,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3236,2022,30,3,TALLER,MIA,GUA,19:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3237,2022,3,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3238,2022,10,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3239,2022,4,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3240,2022,11,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3241,2022,5,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3242,2022,12,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3243,2022,6,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3244,2022,7,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3245,2022,8,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3246,2022,9,3,IT,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3247,2022,3,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3248,2022,10,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3249,2022,4,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3250,2022,11,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3251,2022,5,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3252,2022,12,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3253,2022,6,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3254,2022,7,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3255,2022,8,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3256,2022,9,3,MANTO,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3257,2022,3,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,7,3NL
3258,2022,10,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3259,2022,4,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3260,2022,11,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3261,2022,5,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3262,2022,12,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3263,2022,6,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,3KR
3264,2022,7,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3265,2022,8,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3266,2022,9,3,PXS,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,,
3267,2022,3,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3268,2022,10,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3269,2022,4,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3270,2022,11,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3271,2022,5,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3272,2022,12,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3273,2022,6,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3274,2022,7,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3275,2022,8,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3276,2022,9,3,TALLER,MIA,GUA,19:46:00,,343,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3277,2022,3,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3278,2022,10,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3279,2022,4,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3280,2022,11,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3281,2022,5,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3282,2022,12,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3283,2022,6,3,IT,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3284,2022,3,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3285,2022,10,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3286,2022,4,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3287,2022,11,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3288,2022,5,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3289,2022,12,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3290,2022,6,3,MANTO,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3291,2022,3,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3292,2022,10,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3293,2022,4,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3294,2022,11,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3295,2022,5,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3296,2022,12,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,B737-800,11,3HR
3297,2022,6,3,PXS,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,B737-800,10,
3298,2022,3,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3299,2022,10,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3300,2022,4,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3301,2022,11,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3302,2022,5,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3303,2022,12,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3304,2022,6,3,TALLER,DFW,DFW,14:08:00,15:08:00,1013/1188,AMERICAN,TRANSITO,2022-03-05T00:00:00.0000000,False,,,
3305,2022,3,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3306,2022,10,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3307,2022,4,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3308,2022,11,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3309,2022,5,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3310,2022,12,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3311,2022,6,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3312,2022,7,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3313,2022,8,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3314,2022,9,3,IT,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3315,2022,3,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3316,2022,10,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3317,2022,4,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3318,2022,11,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3319,2022,5,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3320,2022,12,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3321,2022,6,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3322,2022,7,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3323,2022,8,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3324,2022,9,3,MANTO,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3325,2022,3,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3326,2022,10,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,3HU
3327,2022,4,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3328,2022,11,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,
3329,2022,5,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3330,2022,12,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,11,3EJ
3331,2022,6,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3332,2022,7,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,10,
3333,2022,8,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3334,2022,9,3,PXS,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,B737-800,,
3335,2022,3,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3336,2022,10,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3337,2022,4,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3338,2022,11,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3339,2022,5,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3340,2022,12,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3341,2022,6,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3342,2022,7,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3343,2022,8,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3344,2022,9,3,TALLER,MIA,GUA,20:48:00,,1027,AMERICAN,RECEPCION,2022-03-05T00:00:00.0000000,False,,,
3345,2022,17,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3346,2022,24,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3347,2022,31,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3348,2022,18,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3349,2022,25,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3350,2022,19,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3351,2022,26,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3352,2022,13,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3353,2022,20,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3354,2022,27,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3355,2022,14,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3356,2022,21,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3357,2022,28,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3358,2022,15,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3359,2022,22,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3360,2022,29,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3361,2022,16,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3362,2022,23,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3363,2022,30,3,IT,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3364,2022,17,3,MANTO,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3365,2022,24,3,MANTO,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3366,2022,31,3,MANTO,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3367,2022,18,3,MANTO,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
3368,2022,25,3,MANTO,GUA,MIA,,05:40:00,1182,AMERICAN,DESPACHO,2022-03-05T00:00:00.0000000,False,,,
